,scores,pre_label
76,12.540769287991433,1
77,-3.4112680192586717,0
78,0.9933744873623286,1
79,-3.4112680192586717,0
80,12.540769287991433,1
81,-7.0364339933116495,0
82,-8.684837033749192,0
83,0.9933744873623286,1
84,12.540769287991433,1
85,-7.0364339933116495,0
86,-3.4112680192586717,0
87,-7.0364339933116495,0
88,0.9933744873623286,1
89,-3.4112680192586717,0
90,12.540769287991433,1
91,12.540769287991433,1
92,12.540769287991433,1
93,-7.0364339933116495,0
94,-7.0364339933116495,0
95,-3.4112680192586717,0
96,-3.4112680192586717,0
97,-3.4112680192586717,0
98,-3.4112680192586717,0
99,-3.4112680192586717,0
100,-3.4112680192586717,0
101,-3.4112680192586717,0
102,-3.4112680192586717,0
103,-3.4112680192586717,0
104,-3.4112680192586717,0
105,-3.4112680192586717,0
106,-3.4112680192586717,0
107,-3.4112680192586717,0
108,-3.4112680192586717,0
109,0.9933744873623286,1
110,12.540769287991433,1
111,12.540769287991433,1
112,-3.4112680192586717,0
113,0.9933744873623286,1
114,12.540769287991433,1
115,0.9933744873623286,1
116,12.540769287991433,1
117,12.540769287991433,1
118,-3.4112680192586717,0
119,-7.0364339933116495,0
120,-3.4112680192586717,0
121,-7.0364339933116495,0
122,12.540769287991433,1
123,0.9933744873623286,1
124,-3.4112680192586717,0
125,-3.4112680192586717,0
126,0.9933744873623286,1
127,-3.4112680192586717,0
128,12.540769287991433,1
129,0.9933744873623286,1
130,-3.4112680192586717,0
131,0.9933744873623286,1
132,-3.4112680192586717,0
133,-7.0364339933116495,0
134,0.9933744873623286,1
135,0.9933744873623286,1
136,-3.4112680192586717,0
137,-3.4112680192586717,0
138,0.9933744873623286,1
139,12.540769287991433,1
140,12.540769287991433,1
141,-3.4112680192586717,0
142,-3.4112680192586717,0
143,-3.4112680192586717,0
144,0.9933744873623286,1
145,-3.4112680192586717,0
146,-3.4112680192586717,0
147,-3.4112680192586717,0
148,0.9933744873623286,1
149,-3.4112680192586717,0
150,28.241658461067797,1
151,-3.4112680192586717,0
152,-7.0364339933116495,0
153,-3.4112680192586717,0
154,-3.4112680192586717,0
155,12.540769287991433,1
156,-3.4112680192586717,0
157,-3.4112680192586717,0
158,-3.4112680192586717,0
159,-3.4112680192586717,0
160,-3.4112680192586717,0
161,-3.4112680192586717,0
162,-3.4112680192586717,0
163,-3.4112680192586717,0
164,-3.4112680192586717,0
165,-3.4112680192586717,0
166,-3.835031167067174,0
167,-3.835031167067174,0
168,-3.4112680192586717,0
169,-3.835031167067174,0
170,-3.4112680192586717,0
171,-3.4112680192586717,0
172,-3.4112680192586717,0
173,-3.4112680192586717,0
174,-3.4112680192586717,0
175,-3.4112680192586717,0
176,-3.4112680192586717,0
177,-3.835031167067174,0
178,-3.835031167067174,0
179,-3.4112680192586717,0
180,-3.4112680192586717,0
181,-3.4112680192586717,0
182,-3.4112680192586717,0
183,-3.4112680192586717,0
184,-3.4112680192586717,0
185,-3.4112680192586717,0
186,-3.4112680192586717,0
187,-3.4112680192586717,0
188,-3.4112680192586717,0
189,-3.4112680192586717,0
190,-3.4112680192586717,0
191,-3.4112680192586717,0
192,-3.4112680192586717,0
193,-3.4112680192586717,0
194,-3.4112680192586717,0
195,-3.4112680192586717,0
196,-3.4112680192586717,0
197,-3.4112680192586717,0
198,-3.4112680192586717,0
199,-3.4112680192586717,0
200,-3.4112680192586717,0
201,-3.4112680192586717,0
202,-3.4112680192586717,0
203,-3.4112680192586717,0
204,-3.4112680192586717,0
205,-3.4112680192586717,0
206,-3.4112680192586717,0
207,-3.4112680192586717,0
208,-3.4112680192586717,0
209,-3.835031167067174,0
210,-3.835031167067174,0
211,-3.4112680192586717,0
212,-3.4112680192586717,0
213,-3.4112680192586717,0
214,-3.835031167067174,0
215,-3.4112680192586717,0
216,-3.4112680192586717,0
217,-3.4112680192586717,0
218,-3.4112680192586717,0
219,-3.4112680192586717,0
220,-3.4112680192586717,0
221,-3.4112680192586717,0
222,-3.4112680192586717,0
223,-3.4112680192586717,0
224,-3.4112680192586717,0
225,-3.835031167067174,0
226,-3.4112680192586717,0
227,-3.4112680192586717,0
228,-3.4112680192586717,0
229,-3.4112680192586717,0
230,-3.4112680192586717,0
231,-3.835031167067174,0
232,-3.4112680192586717,0
233,-3.4112680192586717,0
234,-3.4112680192586717,0
235,-3.4112680192586717,0
236,-3.835031167067174,0
237,-3.4112680192586717,0
238,-3.4112680192586717,0
239,-3.4112680192586717,0
240,-3.4112680192586717,0
241,-3.835031167067174,0
242,-3.4112680192586717,0
243,-3.4112680192586717,0
244,-3.4112680192586717,0
245,-3.4112680192586717,0
246,-3.4112680192586717,0
247,-3.4112680192586717,0
248,-3.4112680192586717,0
249,-3.4112680192586717,0
250,-3.4112680192586717,0
251,-3.4112680192586717,0
252,-3.835031167067174,0
253,-3.4112680192586717,0
254,-3.4112680192586717,0
255,-3.4112680192586717,0
256,-3.4112680192586717,0
257,-3.4112680192586717,0
258,-3.4112680192586717,0
259,-3.4112680192586717,0
260,-3.4112680192586717,0
261,-3.4112680192586717,0
262,-3.4112680192586717,0
263,-3.4112680192586717,0
264,-3.4112680192586717,0
265,-3.4112680192586717,0
266,-3.4112680192586717,0
267,-3.4112680192586717,0
268,-3.4112680192586717,0
269,-3.4112680192586717,0
270,-3.4112680192586717,0
271,-3.835031167067174,0
272,-3.835031167067174,0
273,-3.835031167067174,0
274,-3.4112680192586717,0
275,-3.4112680192586717,0
276,-3.4112680192586717,0
277,-3.4112680192586717,0
278,-3.4112680192586717,0
279,-3.4112680192586717,0
280,-3.4112680192586717,0
281,-3.4112680192586717,0
282,-3.4112680192586717,0
283,-3.4112680192586717,0
284,-3.4112680192586717,0
285,-3.4112680192586717,0
286,-3.4112680192586717,0
287,-3.4112680192586717,0
288,-3.4112680192586717,0
289,-3.4112680192586717,0
290,-3.4112680192586717,0
291,-3.4112680192586717,0
292,-3.4112680192586717,0
293,-3.4112680192586717,0
294,-3.4112680192586717,0
295,-3.4112680192586717,0
296,-3.4112680192586717,0
297,-3.4112680192586717,0
298,-3.4112680192586717,0
299,-3.4112680192586717,0
300,-3.835031167067174,0
301,-3.4112680192586717,0
302,-3.4112680192586717,0
303,-3.4112680192586717,0
304,-3.4112680192586717,0
305,-3.4112680192586717,0
306,-3.4112680192586717,0
307,-3.4112680192586717,0
308,-3.4112680192586717,0
309,-3.4112680192586717,0
310,-3.4112680192586717,0
311,-3.4112680192586717,0
312,-3.4112680192586717,0
313,-3.4112680192586717,0
314,-3.4112680192586717,0
315,-3.4112680192586717,0
316,-3.4112680192586717,0
317,-3.4112680192586717,0
318,-3.4112680192586717,0
319,-3.4112680192586717,0
320,-3.4112680192586717,0
321,-3.4112680192586717,0
322,-3.4112680192586717,0
323,-3.4112680192586717,0
324,-3.4112680192586717,0
325,-3.4112680192586717,0
326,-3.4112680192586717,0
327,-3.4112680192586717,0
328,-3.4112680192586717,0
329,-3.4112680192586717,0
330,-3.4112680192586717,0
331,-3.4112680192586717,0
332,-3.4112680192586717,0
333,-3.4112680192586717,0
334,-3.4112680192586717,0
335,-3.4112680192586717,0
336,-3.4112680192586717,0
337,-3.4112680192586717,0
338,-3.4112680192586717,0
339,-3.4112680192586717,0
340,-3.4112680192586717,0
341,-3.4112680192586717,0
342,-3.4112680192586717,0
343,-3.4112680192586717,0
344,-3.4112680192586717,0
345,-3.4112680192586717,0
346,-3.4112680192586717,0
347,-3.835031167067174,0
348,-3.4112680192586717,0
349,-3.4112680192586717,0
350,-3.4112680192586717,0
351,-3.835031167067174,0
352,-3.835031167067174,0
353,-3.4112680192586717,0
354,-3.4112680192586717,0
355,-3.4112680192586717,0
356,-3.4112680192586717,0
357,-3.4112680192586717,0
358,-3.835031167067174,0
359,-3.4112680192586717,0
360,-3.4112680192586717,0
361,-3.4112680192586717,0
362,-3.4112680192586717,0
363,-3.4112680192586717,0
364,-3.4112680192586717,0
365,-3.4112680192586717,0
366,-3.4112680192586717,0
367,-3.4112680192586717,0
368,-3.835031167067174,0
369,-3.4112680192586717,0
370,-3.835031167067174,0
371,-3.4112680192586717,0
372,-3.4112680192586717,0
373,-3.4112680192586717,0
374,-3.4112680192586717,0
375,-3.835031167067174,0
376,-3.4112680192586717,0
377,-3.4112680192586717,0
378,-3.835031167067174,0
379,-3.4112680192586717,0
380,-3.4112680192586717,0
381,-3.835031167067174,0
382,-3.4112680192586717,0
383,-3.4112680192586717,0
384,-3.4112680192586717,0
385,-3.4112680192586717,0
386,-3.4112680192586717,0
387,-3.4112680192586717,0
388,-3.4112680192586717,0
389,-3.4112680192586717,0
390,-3.4112680192586717,0
391,-3.835031167067174,0
392,-3.4112680192586717,0
393,-3.835031167067174,0
394,-3.835031167067174,0
395,-3.4112680192586717,0
396,-3.4112680192586717,0
397,-3.4112680192586717,0
398,-3.4112680192586717,0
399,-3.4112680192586717,0
400,-3.4112680192586717,0
401,-3.4112680192586717,0
402,-3.4112680192586717,0
403,-3.4112680192586717,0
404,-3.4112680192586717,0
405,-3.4112680192586717,0
406,-3.4112680192586717,0
407,-3.4112680192586717,0
408,-3.4112680192586717,0
409,-3.4112680192586717,0
410,-3.835031167067174,0
411,-3.4112680192586717,0
412,-3.4112680192586717,0
413,-3.4112680192586717,0
414,-3.4112680192586717,0
415,-3.4112680192586717,0
416,-3.4112680192586717,0
417,-3.4112680192586717,0
418,-3.4112680192586717,0
419,-3.4112680192586717,0
420,-3.4112680192586717,0
421,-3.4112680192586717,0
422,-3.4112680192586717,0
423,-4.258794314875676,0
424,-3.4112680192586717,0
425,-3.835031167067174,0
426,-3.4112680192586717,0
427,-3.4112680192586717,0
428,-3.4112680192586717,0
429,-3.4112680192586717,0
430,-3.4112680192586717,0
431,-3.4112680192586717,0
432,-3.4112680192586717,0
433,-3.4112680192586717,0
434,-3.4112680192586717,0
435,-3.4112680192586717,0
436,-3.4112680192586717,0
437,-3.4112680192586717,0
438,-3.4112680192586717,0
439,-3.4112680192586717,0
440,-3.4112680192586717,0
441,-3.4112680192586717,0
442,-3.4112680192586717,0
443,-3.4112680192586717,0
444,-3.4112680192586717,0
445,-3.4112680192586717,0
446,-3.4112680192586717,0
447,-3.4112680192586717,0
448,-3.4112680192586717,0
449,-3.4112680192586717,0
450,-3.4112680192586717,0
451,-3.4112680192586717,0
452,-3.4112680192586717,0
453,-3.4112680192586717,0
454,-3.4112680192586717,0
455,-3.4112680192586717,0
456,-3.4112680192586717,0
457,-3.4112680192586717,0
458,-3.4112680192586717,0
459,-3.4112680192586717,0
460,-3.4112680192586717,0
461,-3.4112680192586717,0
462,-3.4112680192586717,0
463,-3.4112680192586717,0
464,-3.4112680192586717,0
465,-3.4112680192586717,0
466,-3.4112680192586717,0
467,-3.4112680192586717,0
468,-3.4112680192586717,0
469,-3.4112680192586717,0
470,-3.4112680192586717,0
471,-3.4112680192586717,0
472,-3.4112680192586717,0
473,-3.4112680192586717,0
474,-3.4112680192586717,0
475,-3.4112680192586717,0
476,-3.4112680192586717,0
477,-3.4112680192586717,0
478,-3.4112680192586717,0
479,-3.4112680192586717,0
480,-3.4112680192586717,0
481,-3.4112680192586717,0
482,-3.835031167067174,0
483,-3.4112680192586717,0
484,-3.4112680192586717,0
485,-3.4112680192586717,0
486,-3.4112680192586717,0
487,-3.4112680192586717,0
488,-3.4112680192586717,0
489,-3.4112680192586717,0
490,-3.4112680192586717,0
491,-3.4112680192586717,0
492,-3.4112680192586717,0
493,-3.4112680192586717,0
494,-3.4112680192586717,0
495,-3.4112680192586717,0
496,-3.4112680192586717,0
497,-3.4112680192586717,0
498,-3.4112680192586717,0
499,-3.835031167067174,0
500,-3.4112680192586717,0
501,-3.4112680192586717,0
502,-3.4112680192586717,0
503,-3.4112680192586717,0
504,-3.4112680192586717,0
505,-3.4112680192586717,0
506,-3.4112680192586717,0
507,-3.4112680192586717,0
508,-3.4112680192586717,0
509,-3.4112680192586717,0
510,-3.4112680192586717,0
511,-3.4112680192586717,0
512,-3.835031167067174,0
513,-3.4112680192586717,0
514,-3.4112680192586717,0
515,-3.4112680192586717,0
516,-3.4112680192586717,0
517,-3.835031167067174,0
518,-3.4112680192586717,0
519,-3.4112680192586717,0
520,-3.4112680192586717,0
521,-3.4112680192586717,0
522,-3.4112680192586717,0
523,-3.4112680192586717,0
524,-3.835031167067174,0
525,-4.258794314875676,0
526,-3.4112680192586717,0
527,-3.4112680192586717,0
528,-3.4112680192586717,0
529,-3.4112680192586717,0
530,-3.4112680192586717,0
531,-3.4112680192586717,0
532,-3.4112680192586717,0
533,-3.4112680192586717,0
534,-3.4112680192586717,0
535,-3.4112680192586717,0
536,-3.4112680192586717,0
537,-3.4112680192586717,0
538,-3.4112680192586717,0
539,-3.4112680192586717,0
540,-3.4112680192586717,0
541,-3.4112680192586717,0
542,-3.4112680192586717,0
543,-3.4112680192586717,0
544,-3.4112680192586717,0
545,-3.4112680192586717,0
546,-3.4112680192586717,0
547,-3.4112680192586717,0
548,-3.4112680192586717,0
549,-3.4112680192586717,0
550,-3.4112680192586717,0
551,-3.4112680192586717,0
552,-3.4112680192586717,0
553,-3.4112680192586717,0
554,-3.4112680192586717,0
555,-3.4112680192586717,0
556,-3.4112680192586717,0
557,-3.835031167067174,0
558,-3.4112680192586717,0
559,-3.4112680192586717,0
560,-3.4112680192586717,0
561,-3.4112680192586717,0
562,-3.4112680192586717,0
563,-3.4112680192586717,0
564,-3.4112680192586717,0
565,-3.4112680192586717,0
566,-3.4112680192586717,0
567,-3.4112680192586717,0
568,-3.4112680192586717,0
569,-3.4112680192586717,0
570,-3.4112680192586717,0
571,-3.4112680192586717,0
572,-3.4112680192586717,0
573,-3.4112680192586717,0
574,-3.4112680192586717,0
575,-3.4112680192586717,0
576,-3.4112680192586717,0
577,-3.4112680192586717,0
578,-3.4112680192586717,0
579,-3.4112680192586717,0
580,-3.4112680192586717,0
581,-3.4112680192586717,0
582,-3.4112680192586717,0
583,-3.4112680192586717,0
584,-3.4112680192586717,0
585,-3.4112680192586717,0
586,-3.835031167067174,0
587,-3.4112680192586717,0
588,-3.4112680192586717,0
589,-3.4112680192586717,0
590,-3.4112680192586717,0
591,-3.4112680192586717,0
592,-3.4112680192586717,0
593,-3.4112680192586717,0
594,-3.4112680192586717,0
595,-3.4112680192586717,0
596,-3.4112680192586717,0
597,-3.4112680192586717,0
598,-3.4112680192586717,0
599,-3.4112680192586717,0
600,-3.4112680192586717,0
601,-3.4112680192586717,0
602,-3.4112680192586717,0
603,-3.835031167067174,0
604,-3.4112680192586717,0
605,-3.4112680192586717,0
606,-3.4112680192586717,0
607,-3.835031167067174,0
608,-3.4112680192586717,0
609,-3.4112680192586717,0
610,-3.4112680192586717,0
611,-3.4112680192586717,0
612,-3.4112680192586717,0
613,-3.4112680192586717,0
614,-3.4112680192586717,0
615,-3.4112680192586717,0
616,-3.4112680192586717,0
617,-3.835031167067174,0
618,-3.4112680192586717,0
619,-3.4112680192586717,0
620,-3.4112680192586717,0
621,-3.4112680192586717,0
622,-3.4112680192586717,0
623,-3.4112680192586717,0
624,-3.4112680192586717,0
625,-3.4112680192586717,0
626,-3.4112680192586717,0
627,-3.4112680192586717,0
628,-3.4112680192586717,0
629,-3.4112680192586717,0
630,-3.4112680192586717,0
631,-3.4112680192586717,0
632,-3.4112680192586717,0
633,-3.4112680192586717,0
634,-3.4112680192586717,0
635,-3.4112680192586717,0
636,-3.4112680192586717,0
637,-3.4112680192586717,0
638,-3.4112680192586717,0
639,-3.4112680192586717,0
640,-3.4112680192586717,0
641,-3.4112680192586717,0
642,-3.4112680192586717,0
643,-3.4112680192586717,0
644,-3.4112680192586717,0
645,-3.4112680192586717,0
646,-3.4112680192586717,0
647,-3.4112680192586717,0
648,-3.4112680192586717,0
649,-3.835031167067174,0
650,-3.4112680192586717,0
651,-3.4112680192586717,0
652,-3.4112680192586717,0
653,-3.4112680192586717,0
654,-3.4112680192586717,0
655,-3.4112680192586717,0
656,-3.4112680192586717,0
657,-3.4112680192586717,0
658,-3.4112680192586717,0
659,-3.4112680192586717,0
660,-3.4112680192586717,0
661,-3.4112680192586717,0
662,-3.4112680192586717,0
663,-3.4112680192586717,0
664,-3.4112680192586717,0
665,-3.835031167067174,0
666,-3.4112680192586717,0
667,-3.4112680192586717,0
668,-3.4112680192586717,0
669,-3.4112680192586717,0
670,-3.4112680192586717,0
671,-3.4112680192586717,0
672,-3.4112680192586717,0
673,-3.4112680192586717,0
674,-3.4112680192586717,0
675,-3.4112680192586717,0
676,-3.4112680192586717,0
677,-3.4112680192586717,0
678,-3.4112680192586717,0
679,-3.4112680192586717,0
680,-3.4112680192586717,0
681,-3.4112680192586717,0
682,-3.4112680192586717,0
683,-3.4112680192586717,0
684,-3.4112680192586717,0
685,-3.835031167067174,0
686,-3.4112680192586717,0
687,-3.4112680192586717,0
688,-3.4112680192586717,0
689,-3.4112680192586717,0
690,-3.4112680192586717,0
691,-3.4112680192586717,0
692,-3.4112680192586717,0
693,-3.4112680192586717,0
694,-3.4112680192586717,0
695,-3.4112680192586717,0
696,-3.4112680192586717,0
697,-3.4112680192586717,0
698,-3.4112680192586717,0
699,-3.4112680192586717,0
700,-3.4112680192586717,0
701,-3.4112680192586717,0
702,-3.4112680192586717,0
703,-3.4112680192586717,0
704,-3.4112680192586717,0
705,-3.4112680192586717,0
706,-3.4112680192586717,0
707,-3.4112680192586717,0
708,-3.4112680192586717,0
709,-3.835031167067174,0
710,-3.4112680192586717,0
711,-3.4112680192586717,0
712,-3.4112680192586717,0
713,-3.4112680192586717,0
714,-3.4112680192586717,0
715,-3.4112680192586717,0
716,-3.4112680192586717,0
717,-3.835031167067174,0
718,-3.4112680192586717,0
719,-3.4112680192586717,0
720,-3.4112680192586717,0
721,-3.4112680192586717,0
722,-3.4112680192586717,0
723,-3.4112680192586717,0
724,-3.4112680192586717,0
725,-3.4112680192586717,0
726,-3.4112680192586717,0
727,-3.4112680192586717,0
728,-3.4112680192586717,0
729,-3.4112680192586717,0
730,-3.4112680192586717,0
731,-3.4112680192586717,0
732,-3.4112680192586717,0
733,-3.4112680192586717,0
734,-3.4112680192586717,0
735,-3.4112680192586717,0
736,-3.4112680192586717,0
737,-3.4112680192586717,0
738,-3.4112680192586717,0
739,-3.4112680192586717,0
740,-3.4112680192586717,0
741,-3.4112680192586717,0
742,-3.4112680192586717,0
743,-3.4112680192586717,0
744,-3.4112680192586717,0
745,-3.4112680192586717,0
746,-3.4112680192586717,0
747,-3.4112680192586717,0
748,-3.4112680192586717,0
749,-3.4112680192586717,0
750,-3.4112680192586717,0
751,-3.4112680192586717,0
752,-3.4112680192586717,0
753,-3.4112680192586717,0
754,-3.4112680192586717,0
755,-3.4112680192586717,0
756,-3.4112680192586717,0
757,-3.4112680192586717,0
758,-3.4112680192586717,0
759,-3.4112680192586717,0
760,-3.4112680192586717,0
761,-3.4112680192586717,0
762,-3.835031167067174,0
763,-3.4112680192586717,0
764,-3.4112680192586717,0
765,-3.4112680192586717,0
766,-3.835031167067174,0
767,-3.4112680192586717,0
768,-3.4112680192586717,0
769,-3.4112680192586717,0
770,-3.4112680192586717,0
771,-3.4112680192586717,0
772,-3.4112680192586717,0
773,-3.4112680192586717,0
774,-3.4112680192586717,0
775,-3.4112680192586717,0
776,-3.4112680192586717,0
777,-3.4112680192586717,0
778,-3.4112680192586717,0
779,-3.4112680192586717,0
780,-3.4112680192586717,0
781,-3.4112680192586717,0
782,-3.4112680192586717,0
783,-3.4112680192586717,0
784,-3.4112680192586717,0
785,-3.4112680192586717,0
786,-3.4112680192586717,0
787,-3.4112680192586717,0
788,-3.4112680192586717,0
789,-3.835031167067174,0
790,-3.4112680192586717,0
791,-3.4112680192586717,0
792,-3.4112680192586717,0
793,-3.4112680192586717,0
794,-3.4112680192586717,0
795,-3.835031167067174,0
796,-3.4112680192586717,0
797,-3.4112680192586717,0
798,-3.4112680192586717,0
799,-3.4112680192586717,0
800,-3.4112680192586717,0
801,-3.4112680192586717,0
802,-3.4112680192586717,0
803,-3.4112680192586717,0
804,-3.4112680192586717,0
805,-3.4112680192586717,0
806,-3.4112680192586717,0
807,-3.4112680192586717,0
808,-3.4112680192586717,0
809,-3.4112680192586717,0
810,-3.4112680192586717,0
811,-3.835031167067174,0
812,-3.4112680192586717,0
813,-3.4112680192586717,0
814,-3.4112680192586717,0
815,-3.835031167067174,0
816,-3.4112680192586717,0
817,-3.4112680192586717,0
818,-3.4112680192586717,0
819,-3.4112680192586717,0
820,-3.4112680192586717,0
821,-3.4112680192586717,0
822,-3.4112680192586717,0
823,-3.4112680192586717,0
824,-3.4112680192586717,0
825,-3.4112680192586717,0
826,-3.4112680192586717,0
827,-3.4112680192586717,0
828,-3.4112680192586717,0
829,-3.4112680192586717,0
830,-3.4112680192586717,0
831,-3.4112680192586717,0
832,-3.4112680192586717,0
833,-3.4112680192586717,0
834,-3.4112680192586717,0
835,-3.4112680192586717,0
836,-3.4112680192586717,0
837,-3.4112680192586717,0
838,-3.4112680192586717,0
839,-3.4112680192586717,0
840,-3.4112680192586717,0
841,-3.4112680192586717,0
842,-3.4112680192586717,0
843,-3.4112680192586717,0
844,-3.4112680192586717,0
845,-3.4112680192586717,0
846,-3.4112680192586717,0
847,-3.4112680192586717,0
848,-3.4112680192586717,0
849,-3.4112680192586717,0
850,-3.4112680192586717,0
851,-3.4112680192586717,0
852,-3.4112680192586717,0
853,-3.4112680192586717,0
854,-3.4112680192586717,0
855,-3.4112680192586717,0
856,-3.4112680192586717,0
857,-3.4112680192586717,0
858,-3.4112680192586717,0
859,-3.4112680192586717,0
860,-3.4112680192586717,0
861,-3.4112680192586717,0
862,-3.4112680192586717,0
863,-3.4112680192586717,0
864,-3.4112680192586717,0
865,-3.4112680192586717,0
866,-3.4112680192586717,0
867,-3.4112680192586717,0
868,-3.4112680192586717,0
869,-3.4112680192586717,0
870,-3.4112680192586717,0
871,-3.4112680192586717,0
872,-3.4112680192586717,0
873,-3.4112680192586717,0
874,-3.4112680192586717,0
875,-3.4112680192586717,0
876,-3.4112680192586717,0
877,-3.4112680192586717,0
878,-3.4112680192586717,0
879,-3.4112680192586717,0
880,-3.4112680192586717,0
881,-3.4112680192586717,0
882,-3.835031167067174,0
883,-3.4112680192586717,0
884,-3.4112680192586717,0
885,-3.835031167067174,0
886,-3.4112680192586717,0
887,-3.4112680192586717,0
888,-3.4112680192586717,0
889,-3.4112680192586717,0
890,-3.4112680192586717,0
891,-3.4112680192586717,0
892,-3.4112680192586717,0
893,-3.4112680192586717,0
894,-3.4112680192586717,0
895,-3.4112680192586717,0
896,-3.4112680192586717,0
897,-3.4112680192586717,0
898,-3.4112680192586717,0
899,-3.4112680192586717,0
900,-3.4112680192586717,0
901,-3.4112680192586717,0
902,-3.4112680192586717,0
903,-3.4112680192586717,0
904,-3.4112680192586717,0
905,-3.4112680192586717,0
906,-3.4112680192586717,0
907,-3.4112680192586717,0
908,-3.4112680192586717,0
909,-3.4112680192586717,0
910,-3.4112680192586717,0
911,-3.4112680192586717,0
912,-3.4112680192586717,0
913,-3.4112680192586717,0
914,-3.4112680192586717,0
915,-3.4112680192586717,0
916,-3.4112680192586717,0
917,-3.4112680192586717,0
918,-3.4112680192586717,0
919,-3.4112680192586717,0
920,-3.4112680192586717,0
921,-3.4112680192586717,0
922,-3.4112680192586717,0
923,-3.4112680192586717,0
924,-3.4112680192586717,0
925,-3.4112680192586717,0
926,-3.4112680192586717,0
927,-3.4112680192586717,0
928,-3.4112680192586717,0
929,-3.4112680192586717,0
930,-3.4112680192586717,0
931,-3.4112680192586717,0
932,-3.4112680192586717,0
933,-3.4112680192586717,0
934,-3.4112680192586717,0
935,-3.4112680192586717,0
936,-3.835031167067174,0
937,-3.4112680192586717,0
938,-3.4112680192586717,0
939,-3.4112680192586717,0
940,-3.4112680192586717,0
941,-3.4112680192586717,0
942,-3.4112680192586717,0
943,-3.4112680192586717,0
944,-3.4112680192586717,0
945,-3.4112680192586717,0
946,-3.4112680192586717,0
947,-3.4112680192586717,0
948,-3.4112680192586717,0
949,-3.4112680192586717,0
950,-3.4112680192586717,0
951,-3.4112680192586717,0
952,-3.4112680192586717,0
953,-3.4112680192586717,0
954,-3.4112680192586717,0
955,-3.4112680192586717,0
956,-3.4112680192586717,0
957,-3.4112680192586717,0
958,-3.4112680192586717,0
959,-3.4112680192586717,0
960,-3.4112680192586717,0
961,-3.4112680192586717,0
962,-3.4112680192586717,0
963,-3.4112680192586717,0
964,-3.4112680192586717,0
965,-3.4112680192586717,0
966,-3.835031167067174,0
967,-3.835031167067174,0
968,-3.4112680192586717,0
969,-3.835031167067174,0
970,-3.4112680192586717,0
971,-3.4112680192586717,0
972,-3.4112680192586717,0
973,-3.4112680192586717,0
974,-3.4112680192586717,0
975,-3.4112680192586717,0
976,-3.835031167067174,0
977,-3.4112680192586717,0
978,-3.4112680192586717,0
979,-3.4112680192586717,0
980,-3.4112680192586717,0
981,-3.4112680192586717,0
982,-3.4112680192586717,0
983,-3.4112680192586717,0
984,-3.4112680192586717,0
985,-3.4112680192586717,0
986,-3.4112680192586717,0
987,-3.4112680192586717,0
988,-3.4112680192586717,0
989,-3.4112680192586717,0
990,-3.4112680192586717,0
991,-3.4112680192586717,0
992,-3.4112680192586717,0
993,-3.4112680192586717,0
994,-3.4112680192586717,0
995,-3.4112680192586717,0
996,-3.835031167067174,0
997,-3.4112680192586717,0
998,-3.4112680192586717,0
999,-3.4112680192586717,0
1000,-3.835031167067174,0
1001,-3.4112680192586717,0
1002,-3.4112680192586717,0
1003,-3.4112680192586717,0
1004,-3.4112680192586717,0
1005,-3.4112680192586717,0
1006,-3.4112680192586717,0
1007,-3.4112680192586717,0
1008,-3.4112680192586717,0
1009,-3.4112680192586717,0
