N,A,pre_label
796,-3.835031167,0
797,-4.258794315,0
798,-4.258794315,0
799,-3.835031167,0
800,-3.411268019,0
801,-3.835031167,0
802,-3.411268019,0
803,-4.258794315,0
804,-3.835031167,0
805,-4.258794315,0
806,-3.411268019,0
807,-3.835031167,0
808,-3.835031167,0
809,-4.682557463,0
810,-3.411268019,0
811,-3.411268019,0
812,-3.411268019,0
813,-3.411268019,0
814,-3.411268019,0
815,-3.835031167,0
816,-3.835031167,0
817,-3.411268019,0
818,-4.258794315,0
819,-3.411268019,0
820,-4.258794315,0
821,-3.835031167,0
822,-3.411268019,0
823,-3.835031167,0
824,-3.835031167,0
825,-3.411268019,0
826,-3.835031167,0
827,-3.411268019,0
828,-4.258794315,0
829,-3.411268019,0
830,-3.835031167,0
831,-4.682557463,0
832,-3.835031167,0
833,-3.835031167,0
834,-3.411268019,0
835,-3.411268019,0
836,-3.835031167,0
837,-3.835031167,0
838,-4.258794315,0
839,-3.835031167,0
840,-4.258794315,0
841,-3.835031167,0
842,-4.258794315,0
843,-3.411268019,0
844,-3.411268019,0
845,-4.258794315,0
846,-3.411268019,0
847,-3.835031167,0
848,-3.835031167,0
849,-3.411268019,0
850,-3.835031167,0
851,-3.835031167,0
852,-3.835031167,0
853,-4.258794315,0
854,-4.258794315,0
855,-3.835031167,0
856,-3.411268019,0
857,-3.835031167,0
858,-3.835031167,0
859,-4.682557463,0
860,-3.835031167,0
861,-3.411268019,0
862,-3.835031167,0
863,-4.258794315,0
864,-3.411268019,0
865,-3.835031167,0
866,-3.411268019,0
867,-3.411268019,0
868,-4.258794315,0
869,-3.835031167,0
870,-3.411268019,0
871,-3.411268019,0
872,-3.411268019,0
873,-3.411268019,0
874,-3.411268019,0
875,-3.411268019,0
876,-4.258794315,0
877,-3.411268019,0
878,-3.411268019,0
879,-3.835031167,0
880,-3.411268019,0
881,-3.411268019,0
882,-3.411268019,0
883,-3.835031167,0
884,-3.835031167,0
885,-3.411268019,0
886,-3.411268019,0
887,-3.835031167,0
888,-3.411268019,0
889,-3.835031167,0
890,-4.258794315,0
891,-3.835031167,0
892,-3.411268019,0
893,-3.835031167,0
894,-4.258794315,0
895,-3.411268019,0
896,-4.258794315,0
897,-3.835031167,0
898,-3.411268019,0
899,-3.411268019,0
900,-3.411268019,0
901,-4.258794315,0
902,-4.682557463,0
903,-3.411268019,0
904,-3.411268019,0
905,-3.835031167,0
906,-3.411268019,0
907,-3.411268019,0
908,-3.835031167,0
909,-3.411268019,0
910,-3.411268019,0
911,-3.411268019,0
912,-3.835031167,0
913,-3.835031167,0
914,-3.411268019,0
915,-4.258794315,0
916,-3.411268019,0
917,-3.835031167,0
918,-3.411268019,0
919,-3.835031167,0
920,-3.835031167,0
921,-3.411268019,0
922,-3.835031167,0
923,-3.835031167,0
924,-3.835031167,0
925,-3.835031167,0
926,-3.411268019,0
927,-3.411268019,0
928,-3.835031167,0
929,-4.258794315,0
930,-3.835031167,0
931,-3.835031167,0
932,-3.411268019,0
933,-3.411268019,0
934,-3.411268019,0
935,-3.835031167,0
936,-3.411268019,0
937,-3.835031167,0
938,-3.411268019,0
939,-3.411268019,0
940,-3.835031167,0
941,-4.258794315,0
942,-3.835031167,0
943,-4.258794315,0
944,-3.411268019,0
945,-3.411268019,0
946,-4.258794315,0
947,-3.411268019,0
948,-3.835031167,0
949,-3.411268019,0
950,-4.258794315,0
951,-3.835031167,0
952,-3.835031167,0
953,-3.835031167,0
954,-3.411268019,0
955,-3.411268019,0
956,-3.411268019,0
957,-3.835031167,0
958,-3.835031167,0
959,-3.411268019,0
960,-3.411268019,0
961,-4.258794315,0
962,-3.411268019,0
963,-3.835031167,0
964,-3.411268019,0
965,-3.411268019,0
966,-3.411268019,0
967,-3.835031167,0
968,-3.411268019,0
969,-4.258794315,0
970,-3.411268019,0
971,-4.258794315,0
972,-3.835031167,0
973,-4.682557463,0
974,-3.411268019,0
975,-3.411268019,0
976,-3.411268019,0
977,-3.835031167,0
978,-3.411268019,0
979,-3.411268019,0
980,-3.835031167,0
981,-4.258794315,0
982,-4.258794315,0
983,-3.411268019,0
984,-3.835031167,0
985,-3.411268019,0
986,-3.835031167,0
987,-3.411268019,0
988,-3.411268019,0
989,-4.258794315,0
990,-3.411268019,0
991,-3.835031167,0
992,-3.411268019,0
993,-3.411268019,0
994,-4.258794315,0
995,-3.835031167,0
996,-3.835031167,0
997,-3.835031167,0
998,-3.835031167,0
999,-3.411268019,0
1000,-3.835031167,0
1001,-3.411268019,0
1002,-3.835031167,0
1003,-3.411268019,0
1004,-3.835031167,0
1005,-3.411268019,0
1006,-3.835031167,0
1007,-3.835031167,0
1008,-3.835031167,0
1009,-3.835031167,0
1010,-3.411268019,0
1011,-3.835031167,0
1012,-3.411268019,0
1013,-3.411268019,0
1014,-3.835031167,0
1015,-4.258794315,0
1016,-3.835031167,0
1017,-3.411268019,0
1018,-3.411268019,0
1019,-3.411268019,0
1020,-3.835031167,0
1021,-3.411268019,0
1022,-3.835031167,0
1023,-3.835031167,0
1024,-3.411268019,0
1025,-3.411268019,0
1026,-3.411268019,0
1027,-3.835031167,0
1028,-3.835031167,0
1029,-3.411268019,0
1030,-4.258794315,0
1031,-3.411268019,0
1032,-3.411268019,0
1033,-3.835031167,0
1034,-3.411268019,0
1035,-3.411268019,0
1036,-3.411268019,0
1037,-4.682557463,0
1038,-3.835031167,0
1039,-3.411268019,0
1040,-3.411268019,0
1041,-3.411268019,0
1042,-3.835031167,0
1043,-3.411268019,0
1044,-4.258794315,0
1045,-3.411268019,0
1046,-3.411268019,0
1047,-3.835031167,0
1048,-3.411268019,0
1049,-3.835031167,0
1050,-3.835031167,0
1051,-3.411268019,0
1052,-3.835031167,0
1053,-3.411268019,0
1054,-3.411268019,0
1055,-3.835031167,0
1056,-3.835031167,0
1057,-3.835031167,0
1058,-3.411268019,0
1059,-3.835031167,0
1060,-4.682557463,0
1061,-3.411268019,0
1062,-3.411268019,0
1063,-4.258794315,0
1064,-3.411268019,0
1065,-3.411268019,0
1066,-3.835031167,0
1067,-3.411268019,0
1068,-3.835031167,0
1069,-3.411268019,0
1070,-3.835031167,0
1071,-3.835031167,0
1072,-3.411268019,0
1073,-3.411268019,0
1074,-3.411268019,0
1075,-3.411268019,0
1076,-3.411268019,0
1077,-3.411268019,0
1078,-3.835031167,0
1079,-3.411268019,0
1080,-3.411268019,0
1081,-3.411268019,0
1082,-3.411268019,0
1083,-3.835031167,0
1084,-3.411268019,0
1085,-3.411268019,0
1086,-3.411268019,0
1087,-3.411268019,0
1088,-3.411268019,0
1089,-3.835031167,0
1090,-3.411268019,0
1091,-3.411268019,0
1092,-3.835031167,0
1093,-3.411268019,0
1094,-3.835031167,0
1095,-3.411268019,0
1096,-3.835031167,0
1097,-3.411268019,0
1098,-4.258794315,0
1099,-3.411268019,0
1100,-3.411268019,0
1101,-3.411268019,0
1102,-3.411268019,0
1103,-3.835031167,0
1104,-4.258794315,0
1105,-3.835031167,0
1106,-3.835031167,0
1107,-4.258794315,0
1108,-3.835031167,0
1109,-3.411268019,0
1110,-3.835031167,0
1111,-3.411268019,0
1112,-3.835031167,0
1113,-3.835031167,0
1114,-3.411268019,0
1115,-3.411268019,0
1116,-3.835031167,0
1117,-3.411268019,0
1118,-3.411268019,0
1119,-3.411268019,0
1120,-3.411268019,0
1121,-3.411268019,0
1122,-3.835031167,0
1123,-3.835031167,0
1124,-3.411268019,0
1125,-3.835031167,0
1126,-3.835031167,0
1127,-4.258794315,0
1128,-3.411268019,0
1129,-3.411268019,0
1130,-3.411268019,0
1131,-3.835031167,0
1132,-3.835031167,0
1133,-3.411268019,0
1134,-3.411268019,0
1135,-3.835031167,0
1136,-3.411268019,0
1137,-3.411268019,0
1138,-3.411268019,0
1139,-3.411268019,0
1140,-3.835031167,0
1141,-3.835031167,0
1142,-3.411268019,0
1143,-3.411268019,0
1144,-3.411268019,0
1145,-3.411268019,0
1146,-3.835031167,0
1147,-3.411268019,0
1148,-3.411268019,0
1149,-3.835031167,0
1150,-3.835031167,0
1151,-3.411268019,0
1152,-4.258794315,0
1153,-3.835031167,0
1154,-3.835031167,0
1155,-3.411268019,0
1156,-3.411268019,0
1157,-3.835031167,0
1158,-3.411268019,0
1159,-3.835031167,0
1160,-3.411268019,0
1161,-3.835031167,0
1162,-3.411268019,0
1163,-3.411268019,0
1164,-3.411268019,0
1165,-3.411268019,0
1166,-3.835031167,0
1167,-3.835031167,0
1168,-3.835031167,0
1169,-3.411268019,0
1170,-3.835031167,0
1171,-3.835031167,0
1172,-3.411268019,0
1173,-3.835031167,0
1174,-3.411268019,0
1175,-3.411268019,0
1176,-4.258794315,0
1177,-3.411268019,0
1178,-3.411268019,0
1179,-3.411268019,0
1180,-4.258794315,0
1181,-3.411268019,0
1182,-3.411268019,0
1183,-3.411268019,0
1184,-3.411268019,0
1185,-3.835031167,0
1186,-3.835031167,0
1187,-4.258794315,0
1188,-3.411268019,0
1189,-3.411268019,0
1190,-3.835031167,0
1191,-3.835031167,0
1192,-3.411268019,0
1193,-3.835031167,0
1194,-4.258794315,0
1195,-3.411268019,0
1196,-4.258794315,0
1197,-3.411268019,0
1198,-3.411268019,0
1199,-3.835031167,0
1200,-3.411268019,0
1201,-3.411268019,0
1202,-3.411268019,0
1203,-3.411268019,0
1204,-3.411268019,0
1205,-3.411268019,0
1206,-3.411268019,0
1207,-3.411268019,0
1208,-3.835031167,0
1209,-3.411268019,0
1210,-3.411268019,0
1211,-3.411268019,0
1212,-3.835031167,0
1213,-3.411268019,0
1214,-3.411268019,0
1215,-3.835031167,0
1216,-3.411268019,0
1217,-3.411268019,0
1218,-3.411268019,0
1219,-3.411268019,0
1220,-3.411268019,0
1221,-3.411268019,0
1222,-3.411268019,0
1223,-4.258794315,0
1224,-3.835031167,0
1225,-3.411268019,0
1226,-3.411268019,0
1227,-3.835031167,0
1228,-3.835031167,0
1229,-3.411268019,0
1230,-3.411268019,0
1231,-3.411268019,0
1232,-3.411268019,0
1233,-3.411268019,0
1234,-4.258794315,0
1235,-3.411268019,0
1236,-3.835031167,0
1237,-3.835031167,0
1238,-3.411268019,0
1239,-3.835031167,0
1240,-3.411268019,0
1241,-3.835031167,0
1242,-3.835031167,0
1243,-3.835031167,0
1244,-3.835031167,0
1245,-3.411268019,0
1246,-3.411268019,0
1247,-3.411268019,0
1248,-3.411268019,0
1249,-3.835031167,0
1250,-3.835031167,0
1251,-3.411268019,0
